@RELATION accuracy

@ATTRIBUTE id STRING
@ATTRIBUTE overlap NUMERIC
@ATTRIBUTE F NUMERIC
@ATTRIBUTE lesk NUMERIC
@ATTRIBUTE cosine NUMERIC
@ATTRIBUTE questionOverlap NUMERIC
@ATTRIBUTE questionF NUMERIC
@ATTRIBUTE questionLesk NUMERIC
@ATTRIBUTE questionCosine NUMERIC
@ATTRIBUTE word_matching NUMERIC
@ATTRIBUTE neg_word_match NUMERIC
@ATTRIBUTE num_match NUMERIC
@ATTRIBUTE synonym_match NUMERIC
@ATTRIBUTE antonym_match NUMERIC
@ATTRIBUTE wup_similarity NUMERIC
@ATTRIBUTE accuracy {correct,incorrect}

@DATA
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj10-l1.qa248,5,0.32258064516129,0.0326797385620915,0.324101861776082,9,0.439024390243902,0.0318627450980392,0.445566394339503,0.333333333333,0,0,0,0,0.447275953416,incorrect
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj23-l1.qa211,6,0.387096774193548,0.065359477124183,0.388922234131299,5,0.24390243902439,0.0122549019607843,0.247536885744169,0.416666666667,0,0,0,0,0.420998826881,incorrect
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj23-l1.qa213,3,0.375,0.128571428571429,0.404519917477945,1,0.0689655172413793,0.00833333333333333,0.0912870929175277,0.333333333333,0,0,0,0,0.333333333333,incorrect
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj26-l1.qa260,4,0.275862068965517,0.019047619047619,0.276026223736942,2,0.102564102564103,0.00555555555555556,0.105409255338946,0.25,0,0,0,0,0.255776815777,incorrect
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj36-l1.qa243,4,0.333333333333333,0.0428571428571429,0.338061701891407,2,0.117647058823529,0.00833333333333333,0.129099444873581,0.25,0,0,0,0,0.212554112554,incorrect
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj40-l1.qa254,3,0.285714285714286,0.0272727272727273,0.286038776773678,2,0.117647058823529,0.00833333333333333,0.129099444873581,0.25,-1,0,0,0,0.404901960784,incorrect
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbjb6-l1.qa183,8,0.533333333333333,0.118055555555556,0.534522483824849,8,0.4,0.03125,0.408248290463863,0.416666666667,0,0,0,0,0.394457013575,incorrect
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbjb9-l1.qa196,6,0.315789473684211,0.0689655172413793,0.371390676354104,7,0.264150943396226,0.0158045977011494,0.265334315252616,0.5,0,0,0,0,0.452984560243,incorrect
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbjb11-l1.qa186,8,0.32,0.0571428571428571,0.374165738677394,10,0.338983050847458,0.0166666666666667,0.345032779671177,0.333333333333,0,0,0,0,0.316075233631,incorrect
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj3-l1.qa144,12,0.96,0.923076923076923,0.960768922830523,4,0.235294117647059,0.0146520146520147,0.242091013067521,0.625,-1,3,0,0,0.533333333333,correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj12-l1.qa134,7,0.7,0.510416666666667,0.71443450831176,3,0.206896551724138,0.0178571428571429,0.231455024943138,0.3125,-1,0,0,0,0.5,correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj14-l1.qa157,6,0.571428571428572,0.240740740740741,0.577350269189626,3,0.2,0.0158730158730159,0.218217890235992,0.25,-1,0,0,0,0.3,correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj26-l1.qa169,0,0,0,0,0,0,0,0,0.0,-1,0,0,0,0.457516339869,incorrect
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj27-l1.qa154,6,0.545454545454546,0.133333333333333,0.58554004376912,3,0.214285714285714,0.0340136054421769,0.247435829652697,0.375,-1,0,0,0,0.923076923077,incorrect
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj30-l1.qa140,11,0.846153846153846,0.410714285714286,0.848668424791506,3,0.171428571428571,0.0102040816326531,0.174963553055941,0.5625,-1,3,0,0,0.588235294118,correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj35-l1.qa150,12,0.96,0.923076923076923,0.960768922830523,4,0.242424242424242,0.0238095238095238,0.251976315339485,0.5625,1,2,0,-1,0.519047619048,correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj36-l1.qa155,11,0.846153846153846,0.410714285714286,0.848668424791506,3,0.171428571428571,0.0102040816326531,0.174963553055941,0.5625,-1,3,0,0,0.666666666667,correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb1-l1.qa123,7,0.666666666666667,0.231481481481481,0.673575314054563,3,0.2,0.0158730158730159,0.218217890235992,0.3125,-1,0,0,0,0.444444444444,correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb6-l1.qa121,2,0.25,0.0416666666666667,0.288675134594813,1,0.08,0.0119047619047619,0.109108945117996,0.125,-1,0,0,0,0.5,incorrect
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb12-l1.qa123,0,0,0,0,0,0,0,0,0.0,-1,0,0,0,0.235294117647,incorrect
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb17-l1.qa122,3,0.272727272727273,0.0476190476190476,0.29277002188456,3,0.214285714285714,0.0204081632653061,0.247435829652697,0.1875,-1,0,0,0,0.549967679379,incorrect
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb34-l1.qa118,6,0.461538461538462,0.1625,0.474341649025257,5,0.32258064516129,0.0523809523809524,0.345032779671177,0.375,-1,0,0,0,0.386363636364,incorrect
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb35-l1.qa119,4,0.16,0.00761904761904762,0.174574312188794,8,0.285714285714286,0.0108843537414966,0.295084445425327,0.1875,-1,-1,0,0,0.20142519971,incorrect
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb40-l1.qa119,4,0.444444444444444,0.222222222222222,0.471404520791032,2,0.148148148148148,0.0158730158730159,0.17817416127495,0.125,-1,0,0,0,0.142857142857,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj8-l1.qa162,6,0.6,0.270833333333333,0.612372435695795,4,0.333333333333333,0.046875,0.353553390593274,0.2,0,0,0,-1,0.283333333333,correct
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj9-l1.qa132,8,0.615384615384615,0.19047619047619,0.617213399848368,5,0.333333333333333,0.0758928571428571,0.33407655239053,0.466666666667,0,1,0,-1,0.503431372549,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj9-l1.qa134,4,0.421052631578947,0.19047619047619,0.436435780471985,1,0.0869565217391304,0.00892857142857143,0.0944911182523068,0.266666666667,0,1,0,0,0.479166666667,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj13-l1.qa157,7,0.636363636363636,0.316239316239316,0.647150228929434,3,0.24,0.0208333333333333,0.25,0.266666666667,-1,0,0,0,0.3,correct
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj14-l1.qa154,3,0.24,0.0333333333333333,0.244948974278318,0,0,0,0,0.2,0,0,0,0,0.397870103752,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj24-l1.qa148,1,0.133333333333333,0.0277777777777778,0.166666666666667,1,0.105263157894737,0.0208333333333333,0.144337567297406,0.0666666666667,0,0,0,0,0.5,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj26-l1.qa166,5,0.526315789473684,0.202380952380952,0.545544725589981,3,0.260869565217391,0.0446428571428571,0.28347335475692,0.2,0,0,0,-1,0.32380952381,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj31-l1.qa143,4,0.347826086956522,0.0461538461538462,0.350823207722812,4,0.307692307692308,0.025,0.316227766016838,0.266666666667,0,0,0,0,0.342857142857,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj36-l1.qa152,7,0.666666666666667,0.268518518518519,0.673575314054563,4,0.32,0.0416666666666667,0.333333333333333,0.4,0,2,0,-1,0.521693121693,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj42-l1.qa149,2,0.222222222222222,0.0307692307692308,0.248069469178417,1,0.0952380952380952,0.0125,0.111803398874989,0.0666666666667,-1,0,0,0,0.0444444444444,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj46-l1.qa151,3,0.375,0.104166666666667,0.433012701892219,1,0.1,0.015625,0.125,0.0666666666667,0,0,0,-1,0.316666666667,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj47-l1.qa167,2,0.222222222222222,0.0277777777777778,0.235702260395516,1,0.0909090909090909,0.0104166666666667,0.102062072615966,0.0666666666667,0,0,0,0,0.166666666667,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb12-l1.qa122,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.235294117647,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb13-l1.qa119,3,0.260869565217391,0.0227272727272727,0.261116483933547,3,0.222222222222222,0.0170454545454545,0.226133508433323,0.133333333333,0,-1,0,0,0.190476190476,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb27-l1.qa117,5,0.344827586206897,0.120192307692308,0.346687622640768,5,0.3125,0.03515625,0.3125,0.333333333333,0,0,0,0,0.410620915033,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb32-l1.qa121,5,0.357142857142857,0.0572916666666667,0.360843918243516,3,0.214285714285714,0.0260416666666667,0.21650635094611,0.2,-1,0,0,-1,0.237606837607,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb37-l1.qa117,5,0.357142857142857,0.0432692307692308,0.358057437019716,3,0.206896551724138,0.0240384615384615,0.208012573584461,0.333333333333,0,0,0,-1,0.339072591561,incorrect
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb42-l1.qa120,2,0.16,0.0128205128205128,0.160128153805087,2,0.137931034482759,0.00961538461538462,0.138675049056307,0.133333333333,-1,0,0,0,0.284340659341,incorrect
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj8-l1.qa210,4,1,1,1,0,0,0,0,0.285714285714,0,0,0,0,0.615384615385,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj14-l1.qa195,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,incorrect
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj24-l1.qa204,3,0.352941176470588,0.0961538461538462,0.416025147168922,10,0.5,0.056980056980057,0.533760512683624,0.142857142857,0,0,0,0,0.118747850017,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj26-l1.qa207,4,0.615384615384615,0.25,0.632455532033676,2,0.114285714285714,0.00925925925925926,0.136082763487954,0.571428571429,0,0,0,0,0.404411764706,incorrect
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj30-l1.qa178,4,1,1,1,0,0,0,0,0.285714285714,0,0,0,0,0.492307692308,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb1-l1.qa153,2,0.333333333333333,0.0625,0.353553390593274,3,0.171428571428571,0.0138888888888889,0.204124145231932,0.285714285714,0,0,0,0,0.333333333333,incorrect
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb19-l1.qa151,3,0.315789473684211,0.0714285714285714,0.358568582800318,4,0.195121951219512,0.0105820105820106,0.205737799949456,0.142857142857,-1,0,0,0,0.140136054422,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj10-l1.qa239,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj13-l1.qa245,1,0.1,0.01,0.1,0,0,0,0,0.1,0,0,0,0,0.530769230769,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj15-l1.qa253,1,0.142857142857143,0.025,0.158113883008419,0,0,0,0,0.1,0,0,0,0,0.283333333333,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj23-l1.qa206,6,0.705882352941176,0.257142857142857,0.717137165600636,0,0,0,0,0.6,0,0,0,0,0.75,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj26-l1.qa254,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.307692307692,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj27-l1.qa231,1,0.142857142857143,0.025,0.158113883008419,0,0,0,0,0.1,0,0,0,0,0.283333333333,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj33-l1.qa219,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.40404040404,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj34-l1.qa208,4,0.533333333333333,0.32,0.565685424949238,0,0,0,0,0.4,0,0,0,0,0.8,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj38-l1.qa207,5,0.666666666666667,0.18,0.707106781186547,1,0.25,0.0666666666666667,0.258198889747161,0.5,0,0,0,0,0.8,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj42-l1.qa240,4,0.444444444444444,0.125,0.447213595499958,0,0,0,0,0.4,0,0,0,0,0.451851851852,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbjb6-l1.qa180,3,0.333333333333333,0.0625,0.335410196624968,0,0,0,0,0.3,0,0,0,0,0.393223443223,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbjb9-l1.qa193,9,0.857142857142857,0.372727272727273,0.858116330321033,2,0.285714285714286,0.0606060606060606,0.348155311911396,0.9,0,1,0,0,0.75,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbjb17-l1.qa181,7,0.736842105263158,0.144444444444444,0.737864787372622,0,0,0,0,0.7,0,1,0,0,0.666666666667,correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj8-l1.qa201,3,0.545454545454545,0.178571428571429,0.566946709513841,1,0.0833333333333333,0.0125,0.111803398874989,0.0,0,0,0,0,0.420512820513,incorrect
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj8-l1.qa202,3,0.333333333333333,0.0649350649350649,0.341881729378914,8,0.516129032258065,0.0545454545454545,0.539359889970594,0.285714285714,0,0,0,0,0.324777183601,incorrect
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj8-l1.qa203,1,0.166666666666667,0.03125,0.176776695296637,1,0.0833333333333333,0.0125,0.111803398874989,0.0,0,0,0,0,0.565079365079,incorrect
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj12-l1.qa166,6,0.8,0.25,0.801783725737273,3,0.214285714285714,0.01875,0.237170824512628,0.428571428571,-1,0,0,0,0.333173076923,incorrect
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj22-l1.qa191,2,0.333333333333333,0.114285714285714,0.338061701891407,0,0,0,0,0.285714285714,0,0,0,-1,0.6,incorrect
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj29-l1.qa184,2,0.5,0.125,0.5,0,0,0,0,0.142857142857,-1,0,0,0,0.25,incorrect
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj29-l1.qa185,2,0.571428571428572,0.333333333333333,0.577350269189626,0,0,0,0,0.142857142857,0,0,0,0,0.25,correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj31-l1.qa186,3,0.461538461538462,0.138888888888889,0.5,6,0.413793103448276,0.0777777777777778,0.447213595499958,0.428571428571,0,0,0,0,0.411764705882,correct
