@RELATION accuracy

@ATTRIBUTE id STRING
@ATTRIBUTE overlap NUMERIC
@ATTRIBUTE F NUMERIC
@ATTRIBUTE lesk NUMERIC
@ATTRIBUTE cosine NUMERIC
@ATTRIBUTE questionOverlap NUMERIC
@ATTRIBUTE questionF NUMERIC
@ATTRIBUTE questionLesk NUMERIC
@ATTRIBUTE questionCosine NUMERIC
@ATTRIBUTE accuracy {correct,partially_correct_incomplete,contradictory,irrelevant,non_domain}

@DATA
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj11-l1.qa241,7,0.7,0.296703296703297,0.733799385705343,3,0.0967741935483871,0.00779220779220779,0.152894157431288,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj12-l1.qa213,6,0.413793103448276,0.0384615384615385,0.416025147168922,7,0.197183098591549,0.00795454545454545,0.235969951862135,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj12-l1.qa214,3,0.272727272727273,0.0256410256410256,0.277350098112615,3,0.0882352941176471,0.0041958041958042,0.112193638801015,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj13-l1.qa254,1,0.105263157894737,0.0128205128205128,0.11322770341446,2,0.0655737704918033,0.0121212121212121,0.110096376512636,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj13-l1.qa255,4,0.296296296296296,0.037037037037037,0.314269680527354,11,0.301369863013699,0.0212121212121212,0.34960294939005,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj13-l1.qa256,8,0.592592592592593,0.208791208791209,0.592999453328881,9,0.260869565217391,0.0220779220779221,0.324337486570401,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj14-l1.qa239,3,0.3,0.032967032967033,0.314485451016575,2,0.064516129032258,0.00519480519480519,0.101929438287525,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj14-l1.qa240,0,0,0,0,0,0,0,0,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj14-l1.qa241,3,0.352941176470588,0.0576923076923077,0.416025147168922,1,0.0338983050847458,0.00454545454545455,0.0674199862463242,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj15-l1.qa264,2,0.266666666666667,0.037037037037037,0.272165526975909,2,0.0655737704918033,0.00606060606060606,0.110096376512636,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj18-l1.qa208,3,0.285714285714286,0.0462962962962963,0.288675134594813,3,0.0895522388059701,0.00454545454545455,0.116774841624228,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj18-l1.qa209,7,0.56,0.121794871794872,0.560448538317805,9,0.26865671641791,0.0772727272727273,0.350324524872685,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj19-l1.qa286,2,0.307692307692308,0.0555555555555556,0.333333333333333,1,0.0338983050847458,0.00454545454545455,0.0674199862463242,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj19-l1.qa288,4,0.285714285714286,0.0512820512820513,0.286445949615773,5,0.142857142857143,0.00606060606060606,0.174077655955698,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj22-l1.qa247,2,0.307692307692308,0.0555555555555556,0.333333333333333,1,0.0338983050847458,0.00454545454545455,0.0674199862463242,irrelevant
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj22-l1.qa248,2,0.333333333333333,0.0740740740740741,0.384900179459751,1,0.0344827586206897,0.00606060606060606,0.0778498944161523,irrelevant
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj22-l1.qa249,0,0,0,0,0,0,0,0,non_domain
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj23-l1.qa214,4,0.421052631578947,0.0512820512820513,0.452910813657838,4,0.131147540983607,0.0121212121212121,0.220192753025272,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj23-l1.qa215,3,0.3,0.032967032967033,0.314485451016575,4,0.129032258064516,0.0155844155844156,0.20385887657505,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj23-l1.qa216,6,0.48,0.0740740740740741,0.480384461415261,7,0.208955223880597,0.0166666666666667,0.272474630456533,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj23-l1.qa217,5,0.5,0.274725274725275,0.524142418360959,2,0.064516129032258,0.00519480519480519,0.101929438287525,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj24-l1.qa263,1,0.153846153846154,0.0277777777777778,0.166666666666667,2,0.0677966101694915,0.0181818181818182,0.134839972492648,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj24-l1.qa264,1,0.153846153846154,0.0277777777777778,0.166666666666667,2,0.0677966101694915,0.0181818181818182,0.134839972492648,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj26-l1.qa263,3,0.272727272727273,0.0256410256410256,0.277350098112615,4,0.125,0.00808080808080808,0.179786629990198,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj26-l1.qa264,5,0.37037037037037,0.0274725274725275,0.370624658330551,7,0.202898550724638,0.00909090909090909,0.252262489554756,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj26-l1.qa265,7,0.56,0.237179487179487,0.560448538317805,5,0.149253731343284,0.00757575757575758,0.194624736040381,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj27-l1.qa241,3,0.315789473684211,0.0740740740740741,0.339683110243379,3,0.0983606557377049,0.0151515151515152,0.165144564768954,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj27-l1.qa242,2,0.266666666666667,0.037037037037037,0.272165526975909,3,0.0983606557377049,0.00909090909090909,0.165144564768954,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj28-l1.qa240,5,0.5,0.186813186813187,0.524142418360959,4,0.129032258064516,0.0155844155844156,0.20385887657505,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj29-l1.qa232,4,0.363636363636364,0.0341880341880342,0.369800130816819,5,0.15625,0.0141414141414141,0.224733287487747,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj29-l1.qa233,0,0,0,0,1,0.0350877192982456,0.00909090909090909,0.0953462589245592,non_domain
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj29-l1.qa234,5,0.454545454545455,0.094017094017094,0.462250163521024,5,0.15625,0.0141414141414141,0.224733287487747,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj29-l1.qa235,6,0.521739130434783,0.138461538461538,0.526234811584218,6,0.184615384615385,0.0145454545454545,0.255840859626732,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj30-l1.qa227,6,0.6,0.21978021978022,0.628970902033151,3,0.0967741935483871,0.00779220779220779,0.152894157431288,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj30-l1.qa228,3,0.352941176470588,0.0576923076923077,0.416025147168922,2,0.0677966101694915,0.00909090909090909,0.134839972492648,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj31-l1.qa234,0,0,0,0,1,0.0344827586206897,0.00606060606060606,0.0778498944161523,non_domain
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj33-l1.qa224,3,0.24,0.0192307692307692,0.240192230707631,5,0.149253731343284,0.00757575757575758,0.194624736040381,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj33-l1.qa225,0,0,0,0,0,0,0,0,non_domain
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj35-l1.qa241,0,0,0,0,0,0,0,0,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj35-l1.qa242,2,0.285714285714286,0.0888888888888889,0.298142396999972,2,0.0666666666666667,0.00727272727272727,0.120604537831105,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj35-l1.qa243,5,0.454545454545455,0.0617283950617284,0.462250163521024,5,0.15625,0.0101010101010101,0.224733287487747,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj36-l1.qa245,2,0.222222222222222,0.0307692307692308,0.248069469178417,2,0.0666666666666667,0.00727272727272727,0.120604537831105,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj37-l1.qa215,2,0.222222222222222,0.0307692307692308,0.248069469178417,2,0.0666666666666667,0.00727272727272727,0.120604537831105,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj38-l1.qa219,3,0.315789473684211,0.0384615384615385,0.339683110243379,4,0.131147540983607,0.0181818181818182,0.220192753025272,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj38-l1.qa220,5,0.37037037037037,0.0604395604395604,0.370624658330551,7,0.202898550724638,0.0142857142857143,0.252262489554756,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj39-l1.qa262,2,0.25,0.0317460317460317,0.251976315339485,2,0.064516129032258,0.00519480519480519,0.101929438287525,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj39-l1.qa263,0,0,0,0,0,0,0,0,non_domain
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj39-l1.qa264,2,0.235294117647059,0.0277777777777778,0.235702260395516,2,0.0634920634920635,0.00454545454545455,0.0953462589245592,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj40-l1.qa257,2,0.285714285714286,0.0444444444444444,0.298142396999972,2,0.0666666666666667,0.00727272727272727,0.120604537831105,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj40-l1.qa259,0,0,0,0,0,0,0,0,non_domain
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj42-l1.qa250,4,0.444444444444444,0.0615384615384615,0.496138938356834,2,0.0666666666666667,0.00727272727272727,0.120604537831105,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj42-l1.qa251,3,0.315789473684211,0.0740740740740741,0.339683110243379,3,0.0983606557377049,0.00909090909090909,0.165144564768954,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj43-l1.qa230,1,0.117647058823529,0.0138888888888889,0.117851130197758,4,0.126984126984127,0.00909090909090909,0.190692517849118,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj43-l1.qa231,2,0.307692307692308,0.111111111111111,0.333333333333333,3,0.101694915254237,0.0136363636363636,0.202259958738973,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj46-l1.qa244,1,0.142857142857143,0.0222222222222222,0.149071198499986,2,0.0666666666666667,0.0145454545454545,0.120604537831105,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj47-l1.qa256,3,0.3,0.032967032967033,0.314485451016575,1,0.032258064516129,0.0025974025974026,0.0509647191437626,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj47-l1.qa257,3,0.3,0.032967032967033,0.314485451016575,1,0.032258064516129,0.0025974025974026,0.0509647191437626,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj48-l1.qa214,2,0.210526315789474,0.0222222222222222,0.210818510677892,3,0.0923076923076923,0.00545454545454545,0.127920429813366,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj48-l1.qa215,3,0.272727272727273,0.0256410256410256,0.277350098112615,5,0.15625,0.0141414141414141,0.224733287487747,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj48-l1.qa216,8,0.761904761904762,0.365384615384615,0.784464540552736,4,0.126984126984127,0.00909090909090909,0.190692517849118,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb1-l1.qa188,3,0.272727272727273,0.0256410256410256,0.277350098112615,4,0.125,0.0121212121212121,0.179786629990198,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb2-l1.qa192,3,0.4,0.0925925925925926,0.408248290463863,2,0.0655737704918033,0.00606060606060606,0.110096376512636,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb3-l1.qa204,0,0,0,0,1,0.0338983050847458,0.00454545454545455,0.0674199862463242,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb4-l1.qa183,4,0.363636363636364,0.0341880341880342,0.369800130816819,5,0.15625,0.0141414141414141,0.224733287487747,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb5-l1.qa191,2,0.19047619047619,0.0185185185185185,0.192450089729875,4,0.119402985074627,0.00606060606060606,0.155699788832305,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb6-l1.qa184,3,0.272727272727273,0.0256410256410256,0.277350098112615,3,0.09375,0.00606060606060606,0.134839972492648,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb7-l1.qa181,4,0.4,0.043956043956044,0.419313934688767,2,0.064516129032258,0.00519480519480519,0.101929438287525,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb9-l1.qa197,5,0.333333333333333,0.0316742081447964,0.336336396998156,11,0.305555555555556,0.0245989304812834,0.359738467092251,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb10-l1.qa181,2,0.173913043478261,0.0153846153846154,0.175411603861406,4,0.123076923076923,0.0109090909090909,0.170560573084488,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb11-l1.qa187,7,0.666666666666667,0.471153846153846,0.686406472983644,3,0.0952380952380952,0.00681818181818182,0.143019388386839,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb12-l1.qa187,3,0.3,0.032967032967033,0.314485451016575,2,0.064516129032258,0.00519480519480519,0.101929438287525,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb13-l1.qa183,3,0.260869565217391,0.0230769230769231,0.263117405792109,3,0.0923076923076923,0.00545454545454545,0.127920429813366,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbjb15-l1.qa183,3,0.352941176470588,0.0576923076923077,0.416025147168922,2,0.0677966101694915,0.0181818181818182,0.134839972492648,contradictory
