@RELATION accuracy

@ATTRIBUTE id STRING
@ATTRIBUTE overlap NUMERIC
@ATTRIBUTE F NUMERIC
@ATTRIBUTE lesk NUMERIC
@ATTRIBUTE cosine NUMERIC
@ATTRIBUTE questionOverlap NUMERIC
@ATTRIBUTE questionF NUMERIC
@ATTRIBUTE questionLesk NUMERIC
@ATTRIBUTE questionCosine NUMERIC
@ATTRIBUTE word_matching NUMERIC
@ATTRIBUTE neg_word_match NUMERIC
@ATTRIBUTE num_match NUMERIC
@ATTRIBUTE synonym_match NUMERIC
@ATTRIBUTE antonym_match NUMERIC
@ATTRIBUTE wup_similarity NUMERIC
@ATTRIBUTE q_neg_word_match NUMERIC
@ATTRIBUTE q_num_match NUMERIC
@ATTRIBUTE q_synonym_match NUMERIC
@ATTRIBUTE q_antonym_match NUMERIC
@ATTRIBUTE q_wup_similarity NUMERIC
@ATTRIBUTE accuracy {correct,partially_correct_incomplete,contradictory,irrelevant,non_domain}

@DATA
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbj37-l1.qa185,8,0.842105263157895,0.244444444444444,0.843274042711568,5,0.37037037037037,0.0529411764705882,0.383482494423685,0.5,-1,0,0,0,0.5,-1,0,0,0,0.423529411765,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbj38-l1.qa190,7,0.777777777777778,0.209876543209877,0.777777777777778,5,0.384615384615385,0.0849673202614379,0.404226041727222,0.416666666667,-1,0,0,0,0.444444444444,-1,0,0,0,0.444444444444,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbj40-l1.qa222,6,0.6,0.363636363636364,0.603022689155527,7,0.5,0.197860962566845,0.511890696888991,0.5,0,0,0,0,0.503913630229,0,0,0,0,0.475961538462,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbj42-l1.qa206,7,0.736842105263158,0.166666666666667,0.737864787372622,5,0.37037037037037,0.0411764705882353,0.383482494423685,0.416666666667,-1,0,0,0,0.436363636364,-1,0,0,0,0.385026737968,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbj43-l1.qa203,9,0.818181818181818,0.151515151515152,0.818181818181818,7,0.5,0.0802139037433155,0.511890696888991,0.583333333333,0,0,0,0,0.551515151515,0,0,0,0,0.539393939394,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbj45-l1.qa197,7,0.666666666666667,0.166666666666667,0.667423812471915,5,0.37037037037037,0.0529411764705882,0.383482494423685,0.5,0,0,0,0,0.585490196078,0,0,0,0,0.509019607843,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbj47-l1.qa221,8,0.695652173913043,0.106060606060606,0.696310623822791,6,0.413793103448276,0.0490196078431373,0.420084025208403,0.416666666667,0,0,0,0,0.45730994152,0,0,0,0,0.473976608187,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbj48-l1.qa190,8,0.695652173913043,0.136363636363636,0.696310623822791,6,0.413793103448276,0.0686274509803922,0.420084025208403,0.416666666667,0,0,0,0,0.422222222222,0,0,0,0,0.438888888889,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb1-l1.qa168,7,0.666666666666667,0.107438016528926,0.667423812471915,5,0.357142857142857,0.0481283422459893,0.365636212063565,0.5,0,0,0,0,0.422222222222,0,0,0,0,0.375163398693,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb2-l1.qa172,5,0.5,0.0909090909090909,0.502518907629606,3,0.230769230769231,0.0326797385620915,0.242535625036333,0.25,0,0,0,0,0.467283950617,0,0,0,0,0.452287581699,contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb4-l1.qa163,1,0.117647058823529,0.0138888888888889,0.117851130197758,3,0.24,0.0220588235294118,0.257247877713763,0.0833333333333,0,-1,0,0,0.544711538462,0,-1,0,0,0.646634615385,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb6-l1.qa164,5,0.476190476190476,0.0757575757575758,0.476731294622796,4,0.285714285714286,0.0320855614973262,0.292508969650852,0.416666666667,0,-1,0,0,0.411805555556,0,-1,0,0,0.364746732026,irrelevant
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb7-l1.qa161,2,0.266666666666667,0.0454545454545455,0.301511344577764,1,0.0952380952380952,0.0147058823529412,0.121267812518166,0.0,0,0,0,0,0.266666666667,0,0,0,0,0.316666666667,partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb10-l1.qa161,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0.706481481481,0,-1,0,0,0.773148148148,contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb11-l1.qa166,7,0.666666666666667,0.107438016528926,0.667423812471915,5,0.357142857142857,0.0481283422459893,0.365636212063565,0.5,0,0,0,0,0.460606060606,0,0,0,0,0.40926916221,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb15-l1.qa163,6,0.6,0.101010101010101,0.603022689155527,4,0.307692307692308,0.0392156862745098,0.323380833381777,0.5,0,0,0,0,0.674074074074,0,0,0,0,0.589106753813,partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb16-l1.qa163,7,0.636363636363636,0.131313131313131,0.636363636363636,6,0.428571428571429,0.0748663101604278,0.438763454476278,0.416666666667,0,0,0,0,0.460606060606,0,0,0,0,0.478787878788,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb19-l1.qa166,7,0.636363636363636,0.138888888888889,0.639009650422694,6,0.413793103448276,0.0490196078431373,0.420084025208403,0.5,0,0,0,0,0.466666666667,0,0,0,0,0.42322775264,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb21-l1.qa162,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb24-l1.qa169,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.153846153846,0,0,0,0,0.285714285714,non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb25-l1.qa166,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0544217687075,0,0,0,0,0.0544217687075,contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb26-l1.qa162,8,0.842105263157895,0.185185185185185,0.843274042711568,5,0.384615384615385,0.0588235294117647,0.404226041727222,0.5,0,0,0,0,0.5,0,0,0,0,0.423529411765,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb28-l1.qa166,7,0.608695652173913,0.340277777777778,0.609271795844942,7,0.482758620689655,0.132352941176471,0.490098029409803,0.583333333333,0,0,0,0,0.552465483235,0,0,0,0,0.494233669799,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb29-l1.qa165,7,0.636363636363636,0.138888888888889,0.639009650422694,6,0.413793103448276,0.0490196078431373,0.420084025208403,0.5,0,0,0,0,0.505555555556,0,0,0,0,0.458496732026,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb30-l1.qa168,7,0.636363636363636,0.138888888888889,0.639009650422694,6,0.413793103448276,0.0490196078431373,0.420084025208403,0.5,0,0,0,0,0.466666666667,0,0,0,0,0.42322775264,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb38-l1.qa162,3,0.4,0.113636363636364,0.452267016866645,1,0.0952380952380952,0.0147058823529412,0.121267812518166,0.0,0,0,0,0,0.266666666667,0,0,0,0,0.316666666667,partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb39-l1.qa164,8,0.727272727272727,0.1,0.730296743340221,5,0.344827586206897,0.0343137254901961,0.350070021007002,0.416666666667,0,0,0,0,0.389743589744,0,0,0,0,0.346304675716,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY4.sbjb41-l1.qa164,7,0.636363636363636,0.138888888888889,0.639009650422694,6,0.413793103448276,0.0490196078431373,0.420084025208403,0.5,-1,0,0,0,0.466666666667,-1,0,0,0,0.42322775264,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj3-l1.qa223,2,0.25,0.0317460317460317,0.251976315339485,5,0.161290322580645,0.0285714285714286,0.254823595718813,0.222222222222,0,0,0,0,0.204081632653,0,0,0,0,0.195054945055,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj7-l1.qa212,3,0.352941176470588,0.0576923076923077,0.416025147168922,2,0.0677966101694915,0.00909090909090909,0.134839972492648,0.222222222222,0,0,0,0,0.357142857143,0,0,0,0,0.311740890688,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj8-l1.qa260,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.6875,0,0,0,0,0.770833333333,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj8-l1.qa261,2,0.181818181818182,0.0170940170940171,0.18490006540841,2,0.0625,0.00404040404040404,0.0898933149950989,0.111111111111,0,0,0,0,0.364015976761,0,0,0,0,0.446026558772,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj8-l1.qa262,6,0.631578947368421,0.461538461538462,0.679366220486757,2,0.0655737704918033,0.00606060606060606,0.110096376512636,0.111111111111,0,0,0,0,0.487240537241,0,0,0,0,0.662372715004,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj9-l1.qa219,3,0.3,0.032967032967033,0.314485451016575,2,0.064516129032258,0.00519480519480519,0.101929438287525,0.222222222222,0,0,0,0,0.508653846154,0,0,0,0,0.56985645933,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj9-l1.qa220,3,0.315789473684211,0.1,0.316227766016838,1,0.0307692307692308,0.00181818181818182,0.0426401432711221,0.333333333333,0,0,0,0,0.481854909796,0,-1,0,0,0.509830321194,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj9-l1.qa221,5,0.434782608695652,0.130769230769231,0.438529009653515,3,0.0923076923076923,0.00545454545454545,0.127920429813366,0.444444444444,0,0,0,0,0.611222111222,0,-1,0,0,0.671142693033,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj10-l1.qa250,2,0.210526315789474,0.0256410256410256,0.226455406828919,3,0.0983606557377049,0.0151515151515152,0.165144564768954,0.111111111111,0,0,0,0,0.281798245614,0,0,0,0,0.406944444444,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj11-l1.qa240,2,0.307692307692308,0.0555555555555556,0.333333333333333,1,0.0338983050847458,0.00454545454545455,0.0674199862463242,0.222222222222,0,0,0,0,0.357142857143,0,0,0,0,0.311740890688,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj11-l1.qa241,7,0.7,0.296703296703297,0.733799385705343,3,0.0967741935483871,0.00779220779220779,0.152894157431288,0.222222222222,0,0,0,0,0.36543040293,0,0,0,0,0.496779536253,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj12-l1.qa213,6,0.413793103448276,0.0384615384615385,0.416025147168922,7,0.197183098591549,0.00795454545454545,0.235969951862135,0.333333333333,0,0,0,0,0.275742588702,0,0,0,0,0.346784429021,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj12-l1.qa214,3,0.272727272727273,0.0256410256410256,0.277350098112615,3,0.0882352941176471,0.0041958041958042,0.112193638801015,0.333333333333,0,0,0,0,0.302228879718,0,0,0,0,0.284931263069,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj13-l1.qa254,1,0.105263157894737,0.0128205128205128,0.11322770341446,2,0.0655737704918033,0.0121212121212121,0.110096376512636,0.0,0,-1,0,0,0.245641025641,0,-1,0,0,0.478787878788,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj13-l1.qa255,4,0.296296296296296,0.037037037037037,0.314269680527354,11,0.301369863013699,0.0212121212121212,0.34960294939005,0.444444444444,0,-1,0,0,0.398480531814,0,-1,0,0,0.478584868291,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj13-l1.qa256,8,0.592592592592593,0.208791208791209,0.592999453328881,9,0.260869565217391,0.0220779220779221,0.324337486570401,0.444444444444,0,0,0,0,0.476377696378,0,0,0,0,0.531615752668,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj14-l1.qa239,3,0.3,0.032967032967033,0.314485451016575,2,0.064516129032258,0.00519480519480519,0.101929438287525,0.222222222222,0,-1,0,0,0.342592592593,0,-1,0,0,0.308966861598,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj14-l1.qa240,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0.25,0,-1,0,0,0.333333333333,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj14-l1.qa241,3,0.352941176470588,0.0576923076923077,0.416025147168922,1,0.0338983050847458,0.00454545454545455,0.0674199862463242,0.222222222222,0,0,0,0,0.46875,0,0,0,0,0.376644736842,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj15-l1.qa264,2,0.266666666666667,0.037037037037037,0.272165526975909,2,0.0655737704918033,0.00606060606060606,0.110096376512636,0.222222222222,0,0,0,0,0.445833333333,0,0,0,0,0.506652046784,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj18-l1.qa208,3,0.285714285714286,0.0462962962962963,0.288675134594813,3,0.0895522388059701,0.00454545454545455,0.116774841624228,0.333333333333,0,-1,0,0,0.391233766234,0,-1,0,0,0.382299717826,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj18-l1.qa209,7,0.56,0.121794871794872,0.560448538317805,9,0.26865671641791,0.0772727272727273,0.350324524872685,0.444444444444,0,0,0,0,0.347238288028,0,0,0,0,0.518997197135,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj19-l1.qa286,2,0.307692307692308,0.0555555555555556,0.333333333333333,1,0.0338983050847458,0.00454545454545455,0.0674199862463242,0.222222222222,0,0,0,0,0.35,0,0,0,0,0.336466165414,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj19-l1.qa288,4,0.285714285714286,0.0512820512820513,0.286445949615773,5,0.142857142857143,0.00606060606060606,0.174077655955698,0.333333333333,0,0,0,0,0.248518518519,0,0,0,0,0.2501475912,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj22-l1.qa247,2,0.307692307692308,0.0555555555555556,0.333333333333333,1,0.0338983050847458,0.00454545454545455,0.0674199862463242,0.222222222222,0,0,0,0,0.325,0,0,0,0,0.294258373206,irrelevant
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj22-l1.qa248,2,0.333333333333333,0.0740740740740741,0.384900179459751,1,0.0344827586206897,0.00606060606060606,0.0778498944161523,0.222222222222,0,0,0,0,0.518518518519,0,0,0,0,0.395711500975,irrelevant
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj22-l1.qa249,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0,0.75,non_domain
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj23-l1.qa214,4,0.421052631578947,0.0512820512820513,0.452910813657838,4,0.131147540983607,0.0121212121212121,0.220192753025272,0.111111111111,0,0,0,0,0.342857142857,0,0,0,0,0.442266380236,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj23-l1.qa215,3,0.3,0.032967032967033,0.314485451016575,4,0.129032258064516,0.0155844155844156,0.20385887657505,0.111111111111,0,0,0,0,0.328525641026,0,0,0,0,0.509142173616,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj23-l1.qa216,6,0.48,0.0740740740740741,0.480384461415261,7,0.208955223880597,0.0166666666666667,0.272474630456533,0.444444444444,0,0,0,0,0.35409270217,0,0,0,0,0.546834744203,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj23-l1.qa217,5,0.5,0.274725274725275,0.524142418360959,2,0.064516129032258,0.00519480519480519,0.101929438287525,0.0,0,0,0,0,0.28730540293,0,0,0,0,0.489260739261,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj24-l1.qa263,1,0.153846153846154,0.0277777777777778,0.166666666666667,2,0.0677966101694915,0.0181818181818182,0.134839972492648,0.111111111111,0,0,0,0,0.432051282051,0,0,0,0,0.5875,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj24-l1.qa264,1,0.153846153846154,0.0277777777777778,0.166666666666667,2,0.0677966101694915,0.0181818181818182,0.134839972492648,0.111111111111,0,0,0,0,0.535416666667,0,0,0,0,0.626644736842,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj26-l1.qa263,3,0.272727272727273,0.0256410256410256,0.277350098112615,4,0.125,0.00808080808080808,0.179786629990198,0.222222222222,0,-1,0,0,0.231617647059,0,-1,0,0,0.392269736842,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj26-l1.qa264,5,0.37037037037037,0.0274725274725275,0.370624658330551,7,0.202898550724638,0.00909090909090909,0.252262489554756,0.222222222222,0,0,0,0,0.3043767507,0,0,0,0,0.358082706767,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj26-l1.qa265,7,0.56,0.237179487179487,0.560448538317805,5,0.149253731343284,0.00757575757575758,0.194624736040381,0.333333333333,0,0,0,0,0.36862026862,0,0,0,0,0.570769690835,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj27-l1.qa241,3,0.315789473684211,0.0740740740740741,0.339683110243379,3,0.0983606557377049,0.0151515151515152,0.165144564768954,0.222222222222,0,0,0,0,0.538034188034,0,0,0,0,0.68480861244,partially_correct_incomplete
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj27-l1.qa242,2,0.266666666666667,0.037037037037037,0.272165526975909,3,0.0983606557377049,0.00909090909090909,0.165144564768954,0.222222222222,-1,0,0,0,0.356944444444,-1,0,-1,0,0.417763157895,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj28-l1.qa240,5,0.5,0.186813186813187,0.524142418360959,4,0.129032258064516,0.0155844155844156,0.20385887657505,0.111111111111,0,0,0,0,0.455729984301,0,0,0,0,0.710605184289,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj29-l1.qa232,4,0.363636363636364,0.0341880341880342,0.369800130816819,5,0.15625,0.0141414141414141,0.224733287487747,0.222222222222,0,0,0,0,0.381172839506,0,0,0,0,0.414311241066,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj29-l1.qa233,0,0,0,0,1,0.0350877192982456,0.00909090909090909,0.0953462589245592,0.0,0,0,0,0,0.375,0,0,0,0,0.5,non_domain
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj29-l1.qa234,5,0.454545454545455,0.094017094017094,0.462250163521024,5,0.15625,0.0141414141414141,0.224733287487747,0.111111111111,0,0,0,0,0.265828924162,0,0,0,0,0.415818749152,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj29-l1.qa235,6,0.521739130434783,0.138461538461538,0.526234811584218,6,0.184615384615385,0.0145454545454545,0.255840859626732,0.333333333333,0,-1,0,0,0.401746031746,0,-1,0,0,0.380251911831,contradictory
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj30-l1.qa227,6,0.6,0.21978021978022,0.628970902033151,3,0.0967741935483871,0.00779220779220779,0.152894157431288,0.111111111111,0,0,0,0,0.350320512821,0,0,0,0,0.503189792663,correct
FaultFinding-DESCRIBE_GAP_LOCATE_PROCEDURE_Q.sbj30-l1.qa228,3,0.352941176470588,0.0576923076923077,0.416025147168922,2,0.0677966101694915,0.00909090909090909,0.134839972492648,0.222222222222,0,0,0,0,0.357142857143,0,0,0,0,0.311740890688,correct
